Variable,Value,Frequency/Mean,Percentage/SD
distance_miles,2.521524,1,0.03%
distance_miles,0.143537,1,0.03%
distance_miles,3.277733,1,0.03%
distance_miles,2.517175,1,0.03%
distance_miles,2.325171,1,0.03%
distance_miles,1.504961,1,0.03%
distance_miles,2.176663,1,0.03%
distance_miles,3.200062,1,0.03%
distance_miles,3.182663,1,0.03%
distance_miles,0.916523,1,0.03%
distance_miles,1.0787,1,0.03%
distance_miles,0.859978,1,0.03%
distance_miles,0.457329,1,0.03%
distance_miles,6.18575,1,0.03%
distance_miles,6.001203,1,0.03%
distance_miles,0.062137,1,0.03%
distance_miles,0.973067,1,0.03%
distance_miles,0.626342,1,0.03%
distance_miles,0.651197,1,0.03%
distance_miles,0.712713,1,0.03%
distance_miles,1.216023,1,0.03%
distance_miles,0.061516,1,0.03%
distance_miles,1.056331,1,0.03%
distance_miles,3.935144,1,0.03%
distance_miles,8.479853,1,0.03%
distance_miles,0.587196,1,0.03%
distance_miles,6.873608,1,0.03%
distance_miles,6.871123,1,0.03%
distance_miles,10.0898,1,0.03%
distance_miles,0.7208,1,0.03%
distance_miles,0.783549,1,0.03%
distance_miles,7.7684,1,0.03%
distance_miles,0.551156,1,0.03%
distance_miles,10.171847,1,0.03%
distance_miles,1.460222,1,0.03%
distance_miles,1.016563,1,0.03%
distance_miles,1.042039,1,0.03%
distance_miles,8.264237,1,0.03%
distance_miles,0.564205,1,0.03%
distance_miles,0.580982,1,0.03%
distance_miles,0.508282,1,0.03%
distance_miles,0.629449,1,0.03%
distance_miles,0.477834,1,0.03%
distance_miles,2.799899,1,0.03%
distance_miles,2.85023,1,0.03%
distance_miles,3.509504,1,0.03%
distance_miles,0.792869,1,0.03%
distance_miles,2.977,1,0.03%
distance_miles,0.925222,1,0.03%
distance_miles,0.974931,1,0.03%
distance_miles,1.793277,1,0.03%
distance_miles,5.252451,1,0.03%
distance_miles,2.340084,1,0.03%
distance_miles,1.120332,1,0.03%
distance_miles,4.741062,1,0.03%
distance_miles,1.409891,1,0.03%
distance_miles,0.577254,1,0.03%
distance_miles,1.240878,1,0.03%
distance_miles,1.259519,1,0.03%
distance_miles,1.159479,1,0.03%
distance_miles,0.805919,1,0.03%
distance_miles,0.768636,1,0.03%
distance_miles,1.114119,1,0.03%
distance_miles,0.045981,1,0.03%
distance_miles,2.9658,1,0.03%
distance_miles,2.9403,1,0.03%
distance_miles,1.329734,1,0.03%
distance_miles,2.16175,1,0.03%
distance_miles,1.8461,1,0.03%
distance_miles,1.603759,1,0.03%
distance_miles,1.815647,1,0.03%
distance_miles,4.619273,1,0.03%
distance_miles,4.629215,1,0.03%
distance_miles,2.456902,1,0.03%
distance_miles,4.121555,1,0.03%
distance_miles,4.140818,1,0.03%
distance_miles,0.180819,1,0.03%
distance_miles,1.605002,1,0.03%
distance_miles,0.931435,1,0.03%
distance_miles,0.0814,1,0.03%
distance_miles,3.888541,1,0.03%
distance_miles,0.841958,1,0.03%
distance_miles,2.834074,1,0.03%
distance_miles,7.347094,1,0.03%
distance_miles,0.058409,1,0.03%
distance_miles,3.025456,1,0.03%
distance_miles,4.740441,1,0.03%
distance_miles,1.579526,1,0.03%
distance_miles,4.090486,1,0.03%
distance_miles,2.434532,1,0.03%
distance_miles,4.440319,1,0.03%
distance_miles,4.706265,1,0.03%
distance_miles,10.514843,1,0.03%
distance_miles,10.926191,1,0.03%
distance_miles,5.813549,1,0.03%
distance_miles,1.151401,1,0.03%
distance_miles,0.921493,1,0.03%
distance_miles,0.769879,1,0.03%
distance_miles,1.519253,1,0.03%
distance_miles,4.769645,1,0.03%
distance_miles,1.19614,1,0.03%
distance_miles,3.6735,1,0.03%
distance_miles,11.607835,1,0.03%
distance_miles,12.075106,1,0.03%
distance_miles,0.5139,1,0.03%
distance_miles,7.2769,1,0.03%
distance_miles,6.908405,1,0.03%
distance_miles,0.405755,1,0.03%
distance_miles,2.167964,1,0.03%
distance_miles,4.811277,1,0.03%
distance_miles,3.337385,1,0.03%
distance_miles,3.23548,1,0.03%
distance_miles,1.1595,1,0.03%
distance_miles,1.092992,1,0.03%
distance_miles,1.388765,1,0.03%
distance_miles,1.547214,1,0.03%
distance_miles,4.3036,1,0.03%
distance_miles,1.068137,1,0.03%
distance_miles,1.511796,1,0.03%
distance_miles,0.393949,1,0.03%
distance_miles,3.33055,1,0.03%
distance_miles,4.951086,1,0.03%
distance_miles,0.0,1,0.03%
distance_miles,4.198605,1,0.03%
distance_miles,1.251442,1,0.03%
distance_miles,1.26449,1,0.03%
distance_miles,1.84423,1,0.03%
distance_miles,0.787899,1,0.03%
distance_miles,0.759937,1,0.03%
distance_miles,1.860385,1,0.03%
distance_miles,4.113477,1,0.03%
distance_miles,0.632556,1,0.03%
distance_miles,1.211674,1,0.03%
distance_miles,0.845686,1,0.03%
distance_miles,15.508182,1,0.03%
distance_miles,10.176818,1,0.03%
distance_miles,4.75349,1,0.03%
distance_miles,2.015728,1,0.03%
distance_miles,2.005786,1,0.03%
distance_miles,0.546185,1,0.03%
distance_miles,7.261343,1,0.03%
distance_miles,7.225925,1,0.03%
distance_miles,0.549292,1,0.03%
distance_miles,0.466028,1,0.03%
distance_miles,3.726363,1,0.03%
distance_miles,9.108059,1,0.03%
distance_miles,12.549213,1,0.03%
distance_miles,1.006621,1,0.03%
distance_miles,5.080952,1,0.03%
distance_miles,0.554263,1,0.03%
distance_miles,6.133555,1,0.03%
distance_miles,0.822074,1,0.03%
distance_miles,1.833666,1,0.03%
distance_miles,1.829938,1,0.03%
distance_miles,0.565448,1,0.03%
distance_miles,7.729236,1,0.03%
distance_miles,7.706246,1,0.03%
distance_miles,2.754538,1,0.03%
distance_miles,2.735897,1,0.03%
distance_miles,0.098177,1,0.03%
distance_miles,4.12839,1,0.03%
distance_miles,0.251655,1,0.03%
distance_miles,6.214333,1,0.03%
distance_miles,0.21748,1,0.03%
distance_miles,1.526709,1,0.03%
distance_miles,0.071458,1,0.03%
distance_miles,1.185576,1,0.03%
distance_miles,0.218101,1,0.03%
distance_miles,0.292666,1,0.03%
distance_miles,5.937823,1,0.03%
distance_miles,6.148468,1,0.03%
distance_miles,0.329948,1,0.03%
distance_miles,0.323113,1,0.03%
distance_miles,0.609565,1,0.03%
distance_miles,0.782306,1,0.03%
distance_miles,0.4623,1,0.03%
distance_miles,0.563584,1,0.03%
distance_miles,1.547836,1,0.03%
distance_miles,2.382959,1,0.03%
distance_miles,0.482805,1,0.03%
distance_miles,0.060894,1,0.03%
distance_miles,1.301151,1,0.03%
distance_miles,1.1601,1,0.03%
distance_miles,3.694052,1,0.03%
distance_miles,0.835744,1,0.03%
distance_miles,1.265733,1,0.03%
distance_miles,1.644148,1,0.03%
distance_miles,1.249577,1,0.03%
distance_miles,0.070836,1,0.03%
distance_miles,1.014078,1,0.03%
distance_miles,1.83118115836841,1,0.03%
distance_miles,6.487737,1,0.03%
distance_miles,7.072447,1,0.03%
distance_miles,10.051922,1,0.03%
distance_miles,10.27313,1,0.03%
distance_miles,3.554243,1,0.03%
distance_miles,1.582011,1,0.03%
distance_miles,0.894775,1,0.03%
distance_miles,5.374239,1,0.03%
distance_miles,5.356841,1,0.03%
distance_miles,6.958115,1,0.03%
distance_miles,3.860579,1,0.03%
distance_miles,1.290588,1,0.03%
distance_miles,1.291831,1,0.03%
distance_miles,1.990873,1,0.03%
distance_miles,2.579312,1,0.03%
distance_miles,4.453989,1,0.03%
distance_miles,4.461445,1,0.03%
distance_miles,6.966192,1,0.03%
distance_miles,7.061884,1,0.03%
distance_miles,3.318744,1,0.03%
distance_miles,1.816889,1,0.03%
distance_miles,4.024,1,0.03%
distance_miles,2.731548,1,0.03%
distance_miles,3.167129,1,0.03%
distance_miles,0.405134,1,0.03%
distance_miles,3.568535,1,0.03%
distance_miles,4.214139,1,0.03%
distance_miles,0.940135,1,0.03%
distance_miles,2.082215,1,0.03%
distance_miles,2.518417,1,0.03%
distance_miles,0.94697,1,0.03%
distance_miles,0.925843,1,0.03%
distance_miles,9.197536,1,0.03%
distance_miles,4.977183,1,0.03%
distance_miles,9.231712,1,0.03%
distance_miles,5.168566,1,0.03%
distance_miles,3.073302,1,0.03%
distance_miles,1.060059,1,0.03%
distance_miles,1.053224,1,0.03%
distance_miles,1.562127,1,0.03%
distance_miles,7.288684,1,0.03%
distance_miles,3.104992,1,0.03%
distance_miles,0.808404,1,0.03%
distance_miles,1.365774,1,0.03%
distance_miles,1.511175,1,0.03%
distance_miles,0.393328,1,0.03%
distance_miles,4.540359,1,0.03%
distance_miles,3.671061,1,0.03%
distance_miles,3.672925,1,0.03%
distance_miles,2.195304,1,0.03%
distance_miles,0.382143,1,0.03%
distance_miles,1.623022,1,0.03%
distance_miles,1.037069,1,0.03%
distance_miles,6.268393,1,0.03%
distance_miles,2.471815,1,0.03%
distance_miles,9.884773,1,0.03%
distance_miles,4.536631,1,0.03%
distance_miles,3.204411,1,0.03%
distance_miles,1.268219,1,0.03%
distance_miles,1.266976,1,0.03%
distance_miles,1.183712,1,0.03%
distance_miles,1.447174,1,0.03%
distance_miles,1.022777,1,0.03%
distance_miles,0.677916,1,0.03%
distance_miles,0.538729,1,0.03%
distance_miles,0.503932,1,0.03%
distance_miles,4.399929,1,0.03%
distance_miles,4.490028,1,0.03%
distance_miles,9.799645,1,0.03%
distance_miles,3.874249,1,0.03%
distance_miles,0.289559,1,0.03%
distance_miles,6.570379,1,0.03%
distance_miles,1.851065,1,0.03%
distance_miles,1.828074,1,0.03%
distance_miles,3.356647,1,0.03%
distance_miles,3.488378,1,0.03%
distance_miles,0.37158,1,0.03%
distance_miles,3.349812,1,0.03%
distance_miles,3.486514,1,0.03%
distance_miles,3.366589,1,0.03%
distance_miles,5.764461,1,0.03%
distance_miles,0.410726,1,0.03%
distance_miles,7.344608,1,0.03%
distance_miles,6.113671,1,0.03%
distance_miles,2.479892,1,0.03%
distance_miles,0.067729,1,0.03%
distance_miles,1.105419,1,0.03%
distance_miles,2.255577,1,0.03%
distance_miles,1.330977,1,0.03%
distance_miles,1.759723,1,0.03%
distance_miles,4.480086,1,0.03%
distance_miles,4.0,1,0.03%
distance_miles,4.243965,1,0.03%
distance_miles,4.506184,1,0.03%
distance_miles,3.845045,1,0.03%
distance_miles,3.051554,1,0.03%
distance_miles,0.599002,1,0.03%
distance_miles,5.054234,1,0.03%
distance_miles,6.371541,1,0.03%
distance_miles,0.3896,1,0.03%
distance_miles,2.221402,1,0.03%
distance_miles,0.37593,1,0.03%
distance_miles,4.687003,1,0.03%
distance_miles,0.743159,1,0.03%
distance_miles,1.39125,1,0.03%
distance_miles,1.419212,1,0.03%
distance_miles,0.171498,1,0.03%
distance_miles,0.026098,1,0.03%
distance_miles,1.113497,1,0.03%
distance_miles,1.247714,1,0.03%
distance_miles,0.04536,1,0.03%
distance_miles,0.014913,1,0.03%
distance_miles,3.628808,1,0.03%
distance_miles,0.336783,1,0.03%
distance_miles,0.986737,1,0.03%
distance_miles,0.718305,1,0.03%
distance_miles,9.031009,1,0.03%
distance_miles,5.003281,1,0.03%
distance_miles,0.959397,1,0.03%
distance_miles,5.638944,1,0.03%
distance_miles,0.351075,1,0.03%
distance_miles,2.58304,1,0.03%
distance_miles,3.189499,1,0.03%
distance_miles,2.345677,1,0.03%
distance_miles,2.189091,1,0.03%
distance_miles,0.516359,1,0.03%
distance_miles,3.482785,1,0.03%
distance_miles,4.18245,1,0.03%
distance_miles,3.738791,1,0.03%
distance_miles,1.901396,1,0.03%
distance_miles,3.870521,1,0.03%
distance_miles,1.980931,1,0.03%
distance_miles,1.123439,1,0.03%
distance_miles,0.111847,1,0.03%
distance_miles,3.342356,1,0.03%
distance_miles,2.788092,1,0.03%
distance_miles,0.167149,1,0.03%
distance_miles,4.301132,1,0.03%
distance_miles,0.441795,1,0.03%
distance_miles,2.443853,1,0.03%
distance_miles,0.513253,1,0.03%
distance_miles,3.781666,1,0.03%
distance_miles,5.318315,1,0.03%
distance_miles,4.83986,1,0.03%
distance_miles,0.722033,1,0.03%
distance_miles,0.083885,1,0.03%
distance_miles,0.388357,1,0.03%
distance_miles,0.542457,1,0.03%
distance_miles,2.402842,1,0.03%
distance_miles,3.467251,1,0.03%
distance_miles,1.007864,1,0.03%
distance_miles,1.166313,1,0.03%
distance_miles,0.33989,1,0.03%
distance_miles,2.212081,1,0.03%
distance_miles,0.367852,1,0.03%
distance_miles,0.462922,1,0.03%
distance_miles,0.378415,1,0.03%
distance_miles,5.167944,1,0.03%
distance_miles,0.745024,1,0.03%
distance_miles,0.471621,1,0.03%
distance_miles,1.176877,1,0.03%
distance_miles,0.358531,1,0.03%
distance_miles,0.468514,1,0.03%
distance_miles,1.501233,1,0.03%
distance_miles,0.420047,1,0.03%
distance_miles,1.554049,1,0.03%
distance_miles,0.886697,1,0.03%
distance_miles,1.495641,1,0.03%
distance_miles,0.176469,1,0.03%
distance_miles,3.673546,1,0.03%
distance_miles,1.53168,1,0.03%
distance_miles,6.021708,1,0.03%
distance_miles,2.769451,1,0.03%
distance_miles,1.836152,1,0.03%
distance_miles,4.685139,1,0.03%
distance_miles,2.871356,1,0.03%
distance_miles,0.197596,1,0.03%
distance_miles,4.835511,1,0.03%
distance_miles,3.825161,1,0.03%
distance_miles,1.396221,1,0.03%
distance_miles,0.900367,1,0.03%
distance_miles,6.768596,1,0.03%
distance_miles,3.474086,1,0.03%
distance_miles,0.520088,1,0.03%
distance_miles,0.86122,1,0.03%
distance_miles,0.397678,1,0.03%
distance_miles,1.081807,1,0.03%
distance_miles,0.657411,1,0.03%
distance_miles,3.653663,1,0.03%
distance_miles,2.922308,1,0.03%
distance_miles,2.76013,1,0.03%
distance_miles,1.9306,1,0.03%
distance_miles,0.322492,1,0.03%
distance_miles,0.07705,1,0.03%
distance_miles,1.739218,1,0.03%
distance_miles,0.243578,1,0.03%
distance_miles,4.334064,1,0.03%
distance_miles,0.495854,1,0.03%
distance_miles,1.803841,1,0.03%
distance_miles,0.704014,1,0.03%
distance_miles,4.265713,1,0.03%
distance_miles,4.968484,1,0.03%
distance_miles,4.882113,1,0.03%
distance_miles,2.257442,1,0.03%
distance_miles,1.870327,1,0.03%
distance_miles,1.254548,1,0.03%
distance_miles,0.232393,1,0.03%
distance_miles,0.18579,1,0.03%
distance_miles,6.349792,1,0.03%
distance_miles,6.223654,1,0.03%
distance_miles,2.195926,1,0.03%
distance_miles,6.357249,1,0.03%
distance_miles,1.624886,1,0.03%
distance_miles,2.131303,1,0.03%
distance_miles,2.2388,1,0.03%
distance_miles,1.291209,1,0.03%
distance_miles,0.592167,1,0.03%
distance_miles,0.43496,1,0.03%
distance_miles,1.621157,1,0.03%
distance_miles,1.616187,1,0.03%
distance_miles,1.237771,1,0.03%
distance_miles,1.537272,1,0.03%
distance_miles,0.547428,1,0.03%
distance_miles,1.479485,1,0.03%
distance_miles,1.51366,1,0.03%
distance_miles,1.442203,1,0.03%
distance_miles,1.525466,1,0.03%
distance_miles,0.433717,1,0.03%
distance_miles,1.865356,1,0.03%
distance_miles,3.292025,1,0.03%
distance_miles,8.175381,1,0.03%
distance_miles,2.574341,1,0.03%
distance_miles,2.367424,1,0.03%
distance_miles,3.210625,1,0.03%
distance_miles,3.037262,1,0.03%
distance_miles,0.189518,1,0.03%
distance_miles,1.0,1,0.03%
distance_miles,1.9,1,0.03%
distance_miles,2.228858,1,0.03%
distance_miles,0.671081,1,0.03%
distance_miles,6.671041,1,0.03%
distance_miles,1.970989,1,0.03%
distance_miles,7.832384,1,0.03%
distance_miles,2.005165,1,0.03%
distance_miles,3.358511,1,0.03%
distance_miles,3.867414,1,0.03%
distance_miles,5.427677,1,0.03%
distance_miles,0.264083,1,0.03%
distance_miles,7.842947,1,0.03%
distance_miles,3.623215,1,0.03%
distance_miles,3.596496,1,0.03%
distance_miles,1.257656,1,0.03%
distance_miles,1.262625,1,0.03%
distance_miles,2.314607,1,0.03%
distance_miles,2.284161,1,0.03%
distance_miles,0.085749,1,0.03%
distance_miles,2.506611,1,0.03%
distance_miles,2.945299,1,0.03%
distance_miles,1.085535,1,0.03%
distance_miles,4.0868,1,0.03%
distance_miles,13.437152,1,0.03%
distance_miles,0.451115,1,0.03%
distance_miles,5.84586,1,0.03%
distance_miles,2.274219,1,0.03%
distance_miles,2.019456,1,0.03%
distance_miles,1.669003,1,0.03%
distance_miles,0.5431,1,0.03%
distance_miles,0.650576,1,0.03%
distance_miles,0.447387,1,0.03%
distance_miles,1.167556,1,0.03%
distance_miles,5.477387,1,0.03%
distance_miles,4.714343,1,0.03%
distance_miles,4.928095,1,0.03%
distance_miles,4.777723,1,0.03%
distance_miles,4.988368,1,0.03%
distance_miles,4.346492,1,0.03%
distance_miles,2.233829,1,0.03%
distance_miles,2.7825,1,0.03%
distance_miles,0.889804,1,0.03%
distance_miles,0.966854,1,0.03%
distance_miles,5.486708,1,0.03%
distance_miles,0.43061,1,0.03%
distance_miles,0.999165,1,0.03%
distance_miles,1.184333,1,0.03%
distance_miles,1.348375,1,0.03%
distance_miles,3.018,1,0.03%
distance_miles,2.076623,1,0.03%
distance_miles,2.062952,1,0.03%
distance_miles,3.469115,1,0.03%
distance_miles,3.039748,1,0.03%
distance_miles,6.465989,1,0.03%
distance_miles,2.552593,1,0.03%
distance_miles,0.717062,1,0.03%
distance_miles,2.675624,1,0.03%
distance_miles,0.259733,1,0.03%
distance_miles,5.930367,1,0.03%
distance_miles,5.930988,1,0.03%
distance_miles,0.29018,1,0.03%
distance_miles,0.716441,1,0.03%
distance_miles,0.100662,1,0.03%
distance_miles,0.743781,1,0.03%
distance_miles,9.138506,1,0.03%
distance_miles,9.308762,1,0.03%
distance_miles,4.01965,1,0.03%
distance_miles,6.482766,1,0.03%
distance_miles,6.753062,1,0.03%
distance_miles,2.2295,1,0.03%
distance_miles,6.757411,1,0.03%
distance_miles,0.12241,1,0.03%
distance_miles,2.176042,1,0.03%
distance_miles,0.127381,1,0.03%
distance_miles,3.170236,1,0.03%
distance_miles,3.202547,1,0.03%
distance_miles,8.420201,1,0.03%
distance_miles,8.432628,1,0.03%
distance_miles,1.925629,1,0.03%
distance_miles,0.858114,1,0.03%
distance_miles,2.121361,1,0.03%
distance_miles,4.108506,1,0.03%
distance_miles,3.499563,1,0.03%
distance_miles,3.013029,1,0.03%
distance_miles,9.867996,1,0.03%
distance_miles,12.580281,1,0.03%
distance_miles,13.018969,1,0.03%
distance_miles,2.8639,1,0.03%
distance_miles,1.616808,1,0.03%
distance_miles,1.570826,1,0.03%
distance_miles,3.162779,1,0.03%
distance_miles,0.89726,1,0.03%
distance_miles,0.904095,1,0.03%
distance_miles,1.04701,1,0.03%
distance_miles,1.045146,1,0.03%
distance_miles,1.063787,1,0.03%
distance_miles,3.859958,1,0.03%
distance_miles,2.343191,1,0.03%
distance_miles,7.000989,1,0.03%
distance_miles,6.254722,1,0.03%
distance_miles,0.564826,1,0.03%
distance_miles,1.906367,1,0.03%
distance_miles,9.326782,1,0.03%
distance_miles,1.932464,1,0.03%
distance_miles,6.447969,1,0.03%
distance_miles,9.687798,1,0.03%
distance_miles,9.016717,1,0.03%
distance_miles,1.939299,1,0.03%
distance_miles,1.834288,1,0.03%
distance_miles,0.966232,1,0.03%
distance_miles,0.9333,1,0.03%
distance_miles,1.985281,1,0.03%
distance_miles,9.682827,1,0.03%
distance_miles,8.092738,1,0.03%
distance_miles,1.913823,1,0.03%
distance_miles,0.728868,1,0.03%
distance_miles,9.527484,1,0.03%
distance_miles,8.085903,1,0.03%
distance_miles,1.906988,1,0.03%
distance_miles,9.320568,1,0.03%
distance_miles,7.995183,1,0.03%
distance_miles,1.939921,1,0.03%
distance_miles,9.733158,1,0.03%
distance_miles,0.159692,1,0.03%
distance_miles,8.137477,1,0.03%
distance_miles,0.5909,1,0.03%
distance_miles,6.501407,1,0.03%
distance_miles,5.2301,1,0.03%
distance_miles,1.196761,1,0.03%
distance_miles,5.296568,1,0.03%
distance_miles,3.226159,1,0.03%
distance_miles,0.9557,1,0.03%
distance_miles,1.099827,1,0.03%
distance_miles,1.774,1,0.03%
distance_miles,1.044525,1,0.03%
distance_miles,2.522146,1,0.03%
distance_miles,4.153245,1,0.03%
distance_miles,1.662168,1,0.03%
distance_miles,4.183071,1,0.03%
distance_miles,0.420668,1,0.03%
distance_miles,6.756169,1,0.03%
distance_miles,0.853764,1,0.03%
distance_miles,0.658653,1,0.03%
distance_miles,4.500592,1,0.03%
distance_miles,5.735877,1,0.03%
distance_miles,0.326841,1,0.03%
distance_miles,0.612672,1,0.03%
distance_miles,6.472202,1,0.03%
distance_miles,5.253693,1,0.03%
distance_miles,2.08905,1,0.03%
distance_miles,2.033748,1,0.03%
distance_miles,0.346725,1,0.03%
distance_miles,3.704615,1,0.03%
distance_miles,3.574127,1,0.03%
distance_miles,1.055088,1,0.03%
distance_miles,1.821239,1,0.03%
distance_miles,7.801315,1,0.03%
distance_miles,1.578905,1,0.03%
distance_miles,1.038933,1,0.03%
distance_miles,2.490456,1,0.03%
distance_miles,1.452144,1,0.03%
distance_miles,1.386279,1,0.03%
distance_miles,0.304472,1,0.03%
distance_miles,0.297637,1,0.03%
distance_miles,1.429775,1,0.03%
distance_miles,0.957533,1,0.03%
distance_miles,0.182683,1,0.03%
distance_miles,1.046389,1,0.03%
distance_miles,1.095477,1,0.03%
distance_miles,0.316899,1,0.03%
distance_miles,2.665061,1,0.03%
distance_miles,2.842773,1,0.03%
distance_miles,0.225558,1,0.03%
distance_miles,1.153886,1,0.03%
distance_miles,0.491505,1,0.03%
distance_miles,2.996252,1,0.03%
distance_miles,0.3,1,0.03%
distance_miles,0.663003,1,0.03%
distance_miles,2.794306,1,0.03%
distance_miles,3.388958,1,0.03%
distance_miles,1.633585,1,0.03%
distance_miles,4.038913,1,0.03%
distance_miles,4.053826,1,0.03%
distance_miles,1.445931,1,0.03%
distance_miles,1.489427,1,0.03%
distance_miles,7.74912,1,0.03%
distance_miles,0.443038,1,0.03%
distance_miles,4.222838,1,0.03%
distance_miles,4.332199,1,0.03%
distance_miles,4.2632,1,0.03%
distance_miles,1.20546,1,0.03%
distance_miles,5.302782,1,0.03%
distance_miles,0.416319,1,0.03%
distance_miles,1.509311,1,0.03%
distance_miles,0.142294,1,0.03%
distance_miles,1.198625,1,0.03%
distance_miles,0.882968,1,0.03%
distance_miles,1.446552,1,0.03%
distance_miles,1.060681,1,0.03%
distance_miles,3.477815,1,0.03%
distance_miles,6.625681,1,0.03%
distance_miles,4.923745,1,0.03%
distance_miles,4.049476,1,0.03%
distance_miles,6.789723,1,0.03%
distance_miles,7.068097,1,0.03%
distance_miles,1.992116,1,0.03%
distance_miles,1.65409,1,0.03%
distance_miles,1.553428,1,0.03%
distance_miles,1.554671,1,0.03%
distance_miles,9.33983,1,0.03%
distance_miles,0.450494,1,0.03%
distance_miles,9.166468,1,0.03%
distance_miles,4.007844,1,0.03%
distance_miles,1.074972,1,0.03%
distance_miles,1.416726,1,0.03%
distance_miles,1.453387,1,0.03%
distance_miles,3.926445,1,0.03%
distance_miles,3.979261,1,0.03%
distance_miles,1.806947,1,0.03%
distance_miles,4.600632,1,0.03%
distance_miles,0.192625,1,0.03%
distance_miles,0.950077,1,0.03%
distance_miles,0.613293,1,0.03%
distance_miles,6.459154,1,0.03%
distance_miles,0.105012,1,0.03%
distance_miles,1.180605,1,0.03%
distance_miles,0.244199,1,0.03%
distance_miles,1.551564,1,0.03%
distance_miles,1.272568,1,0.03%
distance_miles,1.367638,1,0.03%
distance_miles,3.338627,1,0.03%
distance_miles,3.767995,1,0.03%
distance_miles,1.059438,1,0.03%
distance_miles,1.163207,1,0.03%
distance_miles,0.698421,1,0.03%
distance_miles,6.300704,1,0.03%
distance_miles,6.063961,1,0.03%
distance_miles,0.132352,1,0.03%
distance_miles,7.7398,1,0.03%
distance_miles,7.816228,1,0.03%
distance_miles,1.841744,1,0.03%
distance_miles,3.350433,1,0.03%
distance_miles,8.8539,1,0.03%
distance_miles,5.935338,1,0.03%
distance_miles,0.054681,1,0.03%
distance_miles,3.426862,1,0.03%
distance_miles,4.101671,1,0.03%
distance_miles,4.220975,1,0.03%
distance_miles,1.687644,1,0.03%
distance_miles,2.624672,1,0.03%
distance_miles,6.649914,1,0.03%
distance_miles,6.734421,1,0.03%
distance_miles,1.294316,1,0.03%
distance_miles,7.23276,1,0.03%
distance_miles,7.184915,1,0.03%
distance_miles,1.766558,1,0.03%
distance_miles,1.842987,1,0.03%
distance_miles,2.228237,1,0.03%
distance_miles,1.798248,1,0.03%
distance_miles,7.805665,1,0.03%
distance_miles,1.748538,1,0.03%
distance_miles,1.801977,1,0.03%
distance_miles,4.92126,1,0.03%
distance_miles,4.060039,1,0.03%
distance_miles,4.073088,1,0.03%
distance_miles,2.770073,1,0.03%
distance_miles,0.048467,1,0.03%
distance_miles,0.313171,1,0.03%
distance_miles,3.056525,1,0.03%
distance_miles,9.242275,1,0.03%
distance_miles,1.394978,1,0.03%
distance_miles,3.437425,1,0.03%
distance_miles,0.394571,1,0.03%
distance_miles,4.718693,1,0.03%
distance_miles,0.681023,1,0.03%
distance_miles,2.980096,1,0.03%
distance_miles,2.972018,1,0.03%
distance_miles,8.128778,1,0.03%
distance_miles,8.24746,1,0.03%
distance_miles,1.641663,1,0.03%
distance_miles,0.264704,1,0.03%
distance_miles,1.465815,1,0.03%
distance_miles,3.427483,1,0.03%
distance_miles,4.216004,1,0.03%
distance_miles,0.228665,1,0.03%
distance_miles,4.387502,1,0.03%
distance_miles,1.586982,1,0.03%
distance_miles,2.371153,1,0.03%
distance_miles,4.936794,1,0.03%
distance_miles,3.04969,1,0.03%
distance_miles,1.342162,1,0.03%
distance_miles,1.506825,1,0.03%
distance_miles,1.127789,1,0.03%
distance_miles,1.573312,1,0.03%
distance_miles,0.827666,1,0.03%
distance_miles,2.924173,1,0.03%
distance_miles,3.46663,1,0.03%
distance_miles,2.556942,1,0.03%
distance_miles,3.016757,1,0.03%
distance_miles,3.127361,1,0.03%
distance_miles,1.036447,1,0.03%
distance_miles,3.144139,1,0.03%
distance_miles,5.405308,1,0.03%
distance_miles,4.638536,1,0.03%
distance_miles,4.910075,1,0.03%
distance_miles,3.0062,1,0.03%
distance_miles,3.006815,1,0.03%
distance_miles,0.615157,1,0.03%
distance_miles,0.614536,1,0.03%
distance_miles,1.032098,1,0.03%
distance_miles,0.984873,1,0.03%
distance_miles,0.204431,1,0.03%
distance_miles,3.558593,1,0.03%
distance_miles,3.536223,1,0.03%
distance_miles,1.273811,1,0.03%
distance_miles,2.334492,1,0.03%
distance_miles,2.495427,1,0.03%
distance_miles,2.437018,1,0.03%
distance_miles,2.627157,1,0.03%
distance_miles,1.169421,1,0.03%
distance_miles,3.146623,1,0.03%
distance_miles,3.009922,1,0.03%
distance_miles,3.119905,1,0.03%
distance_miles,0.36723,1,0.03%
distance_miles,3.01365,1,0.03%
distance_miles,3.059632,1,0.03%
distance_miles,3.11307,1,0.03%
distance_miles,1.043904,1,0.03%
distance_miles,0.74751,1,0.03%
distance_miles,1.381308,1,0.03%
distance_miles,2.486106,1,0.03%
distance_miles,3.768616,1,0.03%
distance_miles,0.731354,1,0.03%
distance_miles,1.655333,1,0.03%
distance_miles,2.891862,1,0.03%
distance_miles,4.485679,1,0.03%
distance_miles,12.8127,1,0.03%
distance_miles,10.048815,1,0.03%
distance_miles,9.154662,1,0.03%
distance_miles,8.96825,1,0.03%
distance_miles,1.076215,1,0.03%
distance_miles,4.5975,1,0.03%
distance_miles,4.5994,1,0.03%
distance_miles,0.439309,1,0.03%
distance_miles,3.385852,1,0.03%
distance_miles,3.37156,1,0.03%
distance_miles,3.323715,1,0.03%
distance_miles,3.344841,1,0.03%
